PreferenceID,Age,Gender,Education,Caste,Profession,Residence,Religion,Height_cm,Extras,userID
P8619,29,Male,LLB,Kayastha,15LPA,urban,Hindu,154,,8619
P8620,31,Male,MSC B.Ed,Baisya,MNC-IT,rural,Others,162,,8620
P8621,24,Female,B.Tech,Kayastha,12LPA,rural,Hindu,152,,8621
P8622,25,Male,BA,Baisya,Pharma Co B'loe,urban,Muslim,154,,8622
P8623,30,Female,MA,Kayastha,Pharma Co B'loe,urban,Hindu,132,,8623
P8624,38,Female,MA,General,Law Firm,urban,Hindu,162,,8624
P8625,24,Female,MSC B.Ed,OBC,Bank,rural,Hindu,132,,8625
P8626,21,Male,B.Tech,Kayastha,IT,urban,Hindu,154,,8626
P8627,30,Male,MSC B.Ed,Sunni,Pharma Co B'loe,urban,Christian,157,,8627
P8628,33,Female,BA,Kayastha,12LPA,urban,Muslim,157,,8628
P8629,25,Male,MA B.Ed,Brahmin,Bank,rural,Hindu,162,,8629
P8630,20,Male,B.Tech,OBC,IT,urban,Hindu,154,,8630
P8631,20,Female,B.Tech MBA,OBC,Researcg-Scholar-germany,urban,Hindu,162,,8631
P8632,34,Female,BA,General,Digital Marketting B'lore,rural,Hindu,152,,8632
P8633,28,Male,MBA,SC,Hospital Nurse,urban,Muslim,154,,8633
P8634,35,Female,MA,General,15LPA,rural,Hindu,132,,8634
P8635,21,Female,MA B.Ed,Baisya,Advocate,rural,Hindu,152,,8635
P8636,36,Male,MSC B.Ed,Kayastha,Hospital Nurse,rural,Sikh,157,,8636
P8637,25,Female,Bcom,General,IT,rural,Hindu,157,,8637
P8638,21,Female,MSC B.Ed,Ganguly,IT,rural,Muslim,157,,8638
P8639,33,Male,MBA,SC,Bank,urban,Hindu,132,,8639
P8640,24,Male,MBA,Kayastha,Researcg-Scholar-germany,urban,Christian,162,,8640
P8641,28,Male,BA B.Ed,SC,Pharma Co B'loe,urban,Muslim,162,,8641
P8642,35,Male,MBA,Brahmin,College lecturer,rural,Muslim,157,,8642
P8643,26,Female,PhD,Baisya,Business,rural,Hindu,152,,8643
P8644,20,Male,B.Tech,Sunni,Business,urban,Christian,132,,8644
P8645,29,Female,MA,Kayastha,12LPA,urban,Hindu,152,,8645
P8646,26,Male,B.Tech,Brahmin,Business,rural,Muslim,152,,8646
P8647,19,Female,LLB,Baisya,MNC-IT,rural,Muslim,132,,8647
P8648,34,Female,B.Tech,Brahmin,MNC-IT,rural,Muslim,162,,8648
P8649,28,Female,MSC B.Ed,General,Hospital Nurse,urban,Christian,152,,8649
P8650,21,Female,BSc,Swarnakar,MNC-IT,rural,Christian,157,,8650
P8651,31,Female,B.Tech,Swarnakar,Business,rural,Christian,162,,8651
P8652,30,Female,MA B.Ed,OBC,Bank,urban,Hindu,132,,8652
P8653,23,Male,MSC B.Ed,Swarnakar,20LPA,urban,Muslim,154,,8653
P8654,19,Male,LLM,Brahmin,Bank,urban,Hindu,157,,8654
P8655,28,Female,MA,Brahmin,Digital Marketting B'lore,rural,Others,154,,8655
P8656,21,Male,BSc,General,IT,rural,Christian,132,,8656
P8657,29,Male,B.Tech,SC,IT,urban,Hindu,154,,8657
P8658,19,Female,MBA,General,Business,urban,Muslim,162,,8658
P8659,34,Male,MA B.Ed,Sunni,IT,rural,Hindu,157,,8659
P8660,25,Female,BA,Brahmin,MNC-IT,urban,Hindu,157,,8660
P8661,32,Female,BA B.Ed,Baisya,MNC-IT,urban,Hindu,162,,8661
P8662,21,Male,BA B.Ed,OBC,Business,urban,Muslim,162,,8662
P8663,34,Female,BA,Kayastha,Business,urban,Christian,157,,8663
P8664,38,Male,MA B.Ed,SC,College lecturer,urban,Christian,157,,8664
P8665,25,Male,BA,Brahmin,Business,urban,Hindu,132,,8665
P8666,22,Male,BA,Kayastha,20LPA,urban,Hindu,157,,8666
P8667,32,Male,MBA,Kayastha,IT,urban,Muslim,152,,8667
P8668,27,Male,BSc,OBC,Pharma Co B'loe,rural,Christian,154,,8668
P8669,23,Female,LLM,Brahmin,Pharma Co B'loe,urban,Sikh,152,,8669
P8670,34,Female,B.Tech MBA,Brahmin,MNC-IT,urban,Sikh,154,,8670
P8671,25,Male,MBA,SC,MNC-IT,rural,Muslim,152,,8671
P8672,36,Female,MSC B.Ed,Kayastha,Bank,urban,Hindu,152,,8672
P8673,35,Female,MA,Sunni,Researcg-Scholar-germany,rural,Hindu,132,,8673
P8674,35,Male,B.Tech,Kayastha,MNC-IT,urban,Hindu,157,,8674
P8675,20,Female,BA,SC,IT,urban,Hindu,132,,8675
P8676,21,Female,MBA,Tili,IT,urban,Hindu,157,,8676
P8677,27,Male,B.Tech,Kayastha,20LPA,urban,Hindu,162,,8677
P8678,36,Male,MBA,Baisya,Researcg-Scholar-germany,urban,Muslim,132,,8678
P8679,33,Male,B.Tech,Kayastha,Business,rural,Muslim,162,,8679
P8680,35,Male,MA,OBC,MNC-IT,rural,Others,157,,8680
P8681,29,Female,MSC B.Ed,Tili,Business,urban,Hindu,154,,8681
P8682,29,Female,MA B.Ed,General,Law Firm,urban,Muslim,132,,8682
P8683,18,Male,BA,SC,MNC-IT,rural,Hindu,157,,8683
P8684,22,Male,BA,SC,College lecturer,rural,Hindu,154,,8684
P8685,20,Female,BSc,Kayastha,12LPA,urban,Hindu,132,,8685
P8686,21,Male,BSc,Kayastha,MNC-IT,rural,Hindu,157,,8686
P8687,36,Female,B.Tech,General,IT,rural,Muslim,152,,8687
P8688,19,Female,MSC B.Ed,SC,Digital Marketting B'lore,rural,Muslim,132,,8688
P8689,33,Male,BA,Brahmin,Business,urban,Christian,132,,8689
P8690,24,Male,B.Tech,SC,Business,urban,Others,132,,8690
P8691,37,Male,MA,Kayastha,Hospital Nurse,urban,Hindu,162,,8691
P8692,20,Male,MBA,General,Business,urban,Hindu,132,,8692
P8693,31,Female,MA B.Ed,OBC,15LPA,urban,Christian,132,,8693
P8694,26,Male,MA,Swarnakar,MNC-IT,urban,Hindu,152,,8694
P8695,21,Male,BA,Baisya,Pharma Co B'loe,urban,Muslim,162,,8695
P8696,23,Female,MSC B.Ed,OBC,Pharma Co B'loe,rural,Hindu,154,,8696
P8697,19,Male,BA,OBC,IT,urban,Sikh,157,,8697
P8698,24,Male,MA,Chatterjee,Law Firm,rural,Christian,132,,8698
P8699,23,Female,MSC B.Ed,Brahmin,IT,urban,Hindu,154,,8699
P8700,31,Male,MBA,OBC,Hospital Nurse,rural,Hindu,132,,8700
P8701,36,Female,MBA,Chatterjee,Pharma Co B'loe,rural,Others,154,,8701
P8702,36,Male,MA B.Ed,SC,Business,rural,Hindu,132,,8702
P8703,28,Male,MSC B.Ed,Brahmin,MNC-IT,rural,Sikh,157,,8703
P8704,30,Male,BA,Baisya,IT,rural,Hindu,152,,8704
P8705,36,Male,B.Tech,OBC,Researcg-Scholar-germany,rural,Hindu,132,,8705
P8706,18,Male,PhD,Swarnakar,Digital Marketting B'lore,urban,Others,157,,8706
P8707,31,Male,MBA,General,IT,urban,Hindu,152,,8707
P8708,25,Female,MSC B.Ed,Kayastha,Hospital Nurse,urban,Sikh,157,,8708
P8709,35,Female,MBA,OBC,15LPA,urban,Hindu,132,,8709
P8710,19,Female,BA,Brahmin,MNC-IT,urban,Hindu,152,,8710
P8711,19,Female,B.Tech,Brahmin,Researcg-Scholar-germany,rural,Others,162,,8711
P8712,22,Female,BA,SC,Bank,urban,Sikh,157,,8712
P8713,23,Female,MBA,Bhattacharya,15LPA,rural,Hindu,132,,8713
P8714,19,Female,MBA,Swarnakar,MNC-IT,urban,Hindu,157,,8714
P8715,18,Male,MBA,SC,Business,rural,Hindu,154,,8715
P8716,29,Female,MA,Kayastha,MNC-IT,rural,Others,132,,8716
P8717,23,Female,Bcom,OBC,Bank,urban,Hindu,152,,8717
P8718,31,Male,MSC B.Ed,Sunni,MNC-IT,urban,Hindu,132,,8718
P8719,32,Male,MBA,Kayastha,Bank,urban,Hindu,157,,8719
P8720,25,Female,B.Tech,Sunni,MNC-IT,urban,Muslim,152,,8720
P8721,23,Female,MA,General,Researcg-Scholar-germany,urban,Others,152,,8721
P8722,26,Male,B.Tech,OBC,Business,rural,Hindu,132,,8722
P8723,28,Male,MBA,Brahmin,Business,rural,Hindu,154,,8723
P8724,23,Female,MBA,General,Hospital Nurse,urban,Christian,152,,8724
P8725,18,Female,BSc,Swarnakar,MNC-IT,urban,Hindu,152,,8725
P8726,32,Female,BA,Kayastha,20LPA,rural,Hindu,152,,8726
P8727,25,Male,BA,SC,MNC-IT,rural,Christian,152,,8727
P8728,37,Male,MBA,Brahmin,15LPA,urban,Hindu,162,,8728
P8729,35,Male,MA B.Ed,Brahmin,Business,urban,Hindu,132,,8729
P8730,37,Female,BA,OBC,20LPA,urban,Hindu,162,,8730
P8731,33,Male,MA B.Ed,Kayastha,Business,urban,Hindu,154,,8731
P8732,37,Female,LLB,Kayastha,College lecturer,rural,Muslim,157,,8732
P8733,25,Male,MA B.Ed,Sunni,Business,rural,Hindu,154,,8733
P8734,38,Female,MA,Brahmin,Researcg-Scholar-germany,rural,Hindu,152,,8734
P8735,36,Female,PhD,Swarnakar,Law Firm,urban,Muslim,154,,8735
P8736,39,Male,MBA,Kayastha,15LPA,urban,Muslim,157,,8736
P8737,32,Female,MSC B.Ed,Brahmin,Researcg-Scholar-germany,urban,Sikh,157,,8737
P8738,24,Male,MBA,SC,Pharma Co B'loe,rural,Hindu,157,,8738
P8739,25,Male,MBA,SC,20LPA,rural,Hindu,162,,8739
P8740,27,Male,MSC B.Ed,SC,IT,urban,Hindu,132,,8740
P8741,29,Male,BA,Swarnakar,Business,rural,Sikh,132,,8741
P8742,36,Female,MA,Biswas,15LPA,urban,Hindu,157,,8742
P8743,33,Male,BA,General,Researcg-Scholar-germany,rural,Christian,132,,8743
P8744,38,Female,BA,Kayastha,Business,rural,Muslim,157,,8744
P8745,23,Female,B.Tech MBA,Kayastha,12LPA,urban,Muslim,152,,8745
P8746,19,Female,BA,OBC,IT,rural,Muslim,162,,8746
P8747,31,Male,MBA,Baisya,MNC-IT,urban,Hindu,132,,8747
P8748,32,Female,MBA,Kayastha,Business,rural,Hindu,157,,8748
P8749,36,Male,MBA,SC,Researcg-Scholar-germany,urban,Hindu,154,,8749
P8750,31,Female,MBA,Sunni,Researcg-Scholar-germany,urban,Hindu,154,,8750
P8751,19,Male,MA B.Ed,Sunni,IT,urban,Hindu,154,,8751
P8752,32,Male,MSC B.Ed,Roy,Digital Marketting B'lore,rural,Hindu,154,,8752
P8753,25,Female,MBA,Brahmin,MNC-IT,urban,Hindu,162,,8753
P8754,38,Female,MA,Kayastha,Advocate,rural,Hindu,162,,8754
P8755,30,Female,MA B.Ed,General,Pharma Co B'loe,urban,Others,162,,8755
P8756,25,Female,MBA,Kayastha,Pharma Co B'loe,rural,Christian,154,,8756
P8757,24,Male,MBA,SC,IT,urban,Hindu,157,,8757
P8758,24,Female,BSc,General,Law Firm,urban,Hindu,162,,8758
P8759,38,Male,B.Tech MBA,Sunni,Bank,urban,Others,162,,8759
P8760,29,Female,B.Tech MBA,SC,IT,urban,Hindu,162,,8760
P8761,25,Male,B.Tech,OBC,Business,urban,Others,162,,8761
P8762,37,Male,MA B.Ed,Brahmin,Business,rural,Hindu,157,,8762
P8763,26,Male,MSC B.Ed,Brahmin,IT,urban,Hindu,157,,8763
P8764,19,Female,MA B.Ed,OBC,College lecturer,urban,Hindu,132,,8764
P8765,34,Male,MSC B.Ed,Brahmin,MNC-IT,rural,Christian,132,,8765
P8766,25,Female,B.Tech MBA,OBC,20LPA,rural,Hindu,154,,8766
P8767,18,Male,BSc,OBC,Law Firm,urban,Christian,152,,8767
P8768,23,Female,MA,Brahmin,IT,urban,Hindu,162,,8768
P8769,31,Male,BA,Kayastha,Bank,urban,Hindu,154,,8769
P8770,33,Male,MBA,Brahmin,Business,urban,Hindu,154,,8770
P8771,18,Female,BA,Sunni,MNC-IT,urban,Hindu,157,,8771
P8772,35,Female,BA B.Ed,Kayastha,Digital Marketting B'lore,rural,Hindu,157,,8772
P8773,20,Male,BA,SC,Business,rural,Others,152,,8773
P8774,30,Male,MA,General,Advocate,urban,Muslim,157,,8774
P8775,27,Male,MA,Brahmin,IT,rural,Hindu,157,,8775
P8776,22,Female,BA,General,Business,rural,Hindu,132,,8776
P8777,31,Male,B.Tech,SC,IT,rural,Hindu,162,,8777
P8778,22,Female,BA,Kayastha,Digital Marketting B'lore,urban,Hindu,154,,8778
P8779,34,Male,MSC B.Ed,Kayastha,MNC-IT,rural,Christian,154,,8779
P8780,23,Female,B.Tech MBA,Brahmin,Bank,urban,Hindu,132,,8780
P8781,35,Male,MBA,Brahmin,Bank,urban,Hindu,152,,8781
P8782,25,Male,MA,OBC,IT,urban,Hindu,157,,8782
P8783,35,Female,MA B.Ed,General,MNC-IT,urban,Hindu,154,,8783
P8784,21,Male,LLB,OBC,Pharma Co B'loe,rural,Hindu,152,,8784
P8785,31,Male,MA,Banerjee,15LPA,urban,Others,154,,8785
P8786,23,Male,BSc,General,20LPA,urban,Hindu,132,,8786
P8787,20,Male,B.Tech,Tambuli,Researcg-Scholar-germany,rural,Hindu,157,,8787
P8788,18,Male,MA B.Ed,Baisya,Bank,urban,Muslim,154,,8788
P8789,36,Male,MBA,Kayastha,Business,rural,Hindu,152,,8789
P8790,18,Female,B.Tech,OBC,Law Firm,urban,Hindu,154,,8790
P8791,26,Male,B.Tech,General,Business,rural,Christian,157,,8791
P8792,32,Male,BA,Brahmin,Bank,rural,Hindu,154,,8792
P8793,31,Male,MSC B.Ed,SC,Business,urban,Sikh,157,,8793
P8794,31,Female,PhD,General,Law Firm,urban,Christian,154,,8794
P8795,33,Male,MA B.Ed,Brahmin,15LPA,urban,Hindu,132,,8795
P8796,37,Male,BSc,Brahmin,College lecturer,rural,Hindu,157,,8796
P8797,37,Male,MBA,Brahmin,Law Firm,rural,Hindu,162,,8797
P8798,32,Female,MSC B.Ed,General,Business,urban,Hindu,162,,8798
P8799,22,Male,MSC B.Ed,OBC,MNC-IT,rural,Hindu,162,,8799
P8800,33,Male,B.Tech,Brahmin,MNC-IT,urban,Hindu,162,,8800
P8801,19,Female,MA,Namasudra,12LPA,urban,Hindu,157,,8801
P8802,18,Male,MA,Kayastha,20LPA,urban,Hindu,154,,8802
P8803,31,Female,LLB,OBC,Law Firm,rural,Hindu,154,,8803
P8804,37,Male,MA,OBC,Advocate,urban,Hindu,162,,8804
P8805,31,Male,LLB,General,Advocate,rural,Hindu,157,,8805
P8806,37,Male,MA,General,IT,urban,Hindu,154,,8806
P8807,37,Male,MA,Sunni,Business,urban,Hindu,152,,8807
P8808,35,Female,BA,Brahmin,IT,rural,Hindu,162,,8808
P8809,28,Male,MA B.Ed,Goala,Pharma Co B'loe,rural,Sikh,157,,8809
P8810,22,Female,MSC B.Ed,OBC,20LPA,urban,Hindu,132,,8810
P8811,19,Male,BA B.Ed,Baisya,MNC-IT,urban,Christian,157,,8811
P8812,27,Female,MBA,General,MNC-IT,rural,Hindu,132,,8812
P8813,35,Male,MSC B.Ed,Dutta,Researcg-Scholar-germany,rural,Hindu,132,,8813
P8814,34,Female,MBA,Kayastha,Law Firm,urban,Christian,157,,8814
P8815,32,Male,MA B.Ed,OBC,MNC-IT,urban,Muslim,162,,8815
P8816,27,Female,MA B.Ed,SC,MNC-IT,urban,Hindu,162,,8816
P8817,34,Male,BA,SC,IT,urban,Muslim,162,,8817
P8818,38,Female,B.Tech MBA,Sunni,Advocate,urban,Hindu,157,,8818
P8819,32,Male,B.Tech,Brahmin,15LPA,rural,Hindu,132,,8819
P8820,33,Female,BA,Brahmin,IT,urban,Hindu,132,,8820
P8821,30,Male,MA,Barujibi,Law Firm,urban,Others,154,,8821
P8822,26,Male,MSC B.Ed,Baisya,Business,rural,Hindu,152,,8822
P8823,39,Female,MBA,OBC,IT,urban,Christian,152,,8823
P8824,25,Male,MA,OBC,Bank,urban,Hindu,132,,8824
P8825,18,Male,MA,Baisya,IT,rural,Muslim,154,,8825
P8826,29,Male,MBA,Kayastha,Business,rural,Hindu,157,,8826
P8827,36,Male,MA,Baisya,MNC-IT,urban,Muslim,132,,8827
P8828,19,Female,BA,Tili,IT,rural,Hindu,132,,8828
P8829,18,Female,MA,Brahmin,Pharma Co B'loe,rural,Hindu,157,,8829
P8830,19,Male,MSC B.Ed,Kayastha,12LPA,rural,Hindu,152,,8830
P8831,20,Male,Bcom,OBC,20LPA,rural,Christian,152,,8831
P8832,23,Female,MBA,Kandi,Advocate,urban,Others,157,,8832
P8833,37,Male,MA,Kayastha,Hospital Nurse,urban,Others,154,,8833
P8834,34,Female,BSc,Sunni,Bank,urban,Hindu,154,,8834
P8835,23,Male,MSC B.Ed,Mukherjee,15LPA,urban,Sikh,162,,8835
P8836,26,Male,MA,Baisya,IT,urban,Hindu,157,,8836
P8837,39,Female,BSc,OBC,Researcg-Scholar-germany,urban,Hindu,162,,8837
P8838,31,Female,MA,Tili,15LPA,rural,Hindu,132,,8838
P8839,26,Female,MA,Sunni,Advocate,rural,Hindu,162,,8839
P8840,18,Female,BSc,General,12LPA,urban,Hindu,152,,8840
P8841,20,Female,BA,Kayastha,Digital Marketting B'lore,urban,Hindu,152,,8841
P8842,22,Male,MSC B.Ed,Sunni,Business,urban,Hindu,154,,8842
P8843,34,Female,MBA,Baisya,Law Firm,rural,Hindu,162,,8843
P8844,33,Male,MSC B.Ed,Swarnakar,Law Firm,urban,Hindu,157,,8844
P8845,30,Male,MA,Kayastha,IT,urban,Hindu,154,,8845
P8846,36,Male,B.Tech MBA,SC,MNC-IT,rural,Hindu,162,,8846
P8847,18,Male,BA,OBC,Researcg-Scholar-germany,urban,Hindu,152,,8847
P8848,25,Female,B.Tech MBA,Sunni,20LPA,urban,Sikh,152,,8848
P8849,30,Female,MBA,OBC,IT,urban,Hindu,154,,8849
P8850,36,Male,MA B.Ed,Kayastha,Business,rural,Hindu,132,,8850
P8851,18,Male,LLB,SC,IT,urban,Muslim,152,,8851
P8852,23,Male,MBA,General,IT,urban,Christian,162,,8852
P8853,23,Female,MA,Kayastha,MNC-IT,rural,Muslim,162,,8853
P8854,27,Female,MBA,OBC,IT,urban,Christian,154,,8854
P8855,29,Female,BA,Brahmin,15LPA,rural,Others,162,,8855
P8856,23,Male,LLB,SC,MNC-IT,urban,Hindu,132,,8856
P8857,32,Female,B.Tech MBA,General,IT,rural,Hindu,152,,8857
P8858,24,Male,MSC B.Ed,SC,Digital Marketting B'lore,rural,Muslim,162,,8858
P8859,25,Female,MBA,Baisya,MNC-IT,urban,Muslim,152,,8859
P8860,36,Female,B.Tech,Kayastha,Business,rural,Hindu,157,,8860
P8861,18,Female,BA B.Ed,SC,Business,rural,Hindu,157,,8861
P8862,26,Female,MA,Kayastha,Business,urban,Muslim,162,,8862
P8863,29,Female,BA,Kayastha,Business,urban,Hindu,132,,8863
P8864,29,Female,BA,Kayastha,Pharma Co B'loe,rural,Hindu,132,,8864
P8865,35,Male,BSc,Sunni,Bank,rural,Christian,152,,8865
P8866,33,Male,MSC B.Ed,Kayastha,12LPA,rural,Muslim,154,,8866
P8867,32,Female,MBA,Napit,20LPA,rural,Hindu,154,,8867
P8868,24,Male,BSc,Brahmin,Business,urban,Sikh,154,,8868
P8869,20,Male,BA,Kayastha,MNC-IT,urban,Hindu,162,,8869
P8870,32,Male,MA,OBC,IT,urban,Muslim,132,,8870
P8871,39,Female,MA B.Ed,OBC,Pharma Co B'loe,rural,Hindu,162,,8871
P8872,38,Female,MA,Brahmin,Hospital Nurse,rural,Christian,152,,8872
P8873,34,Female,MSC B.Ed,OBC,Bank,rural,Muslim,162,,8873
P8874,27,Male,MA,Sunni,IT,rural,Hindu,157,,8874
P8875,38,Female,PhD,Baisya,MNC-IT,rural,Others,157,,8875
P8876,22,Male,BA,SC,Hospital Nurse,urban,Muslim,154,,8876
P8877,37,Male,BA,Brahmin,Bank,rural,Hindu,154,,8877
P8878,33,Female,Bcom,SC,Advocate,urban,Hindu,157,,8878
P8879,33,Female,B.Tech,OBC,Business,urban,Hindu,152,,8879
P8880,35,Male,Bcom,Kayastha,MNC-IT,rural,Christian,157,,8880
P8881,18,Male,MA,Swarnakar,12LPA,urban,Hindu,157,,8881
P8882,28,Male,MA B.Ed,Brahmin,Business,rural,Hindu,154,,8882
P8883,31,Male,MA,OBC,Law Firm,rural,Muslim,132,,8883
P8884,28,Female,BA B.Ed,Kayastha,Business,urban,Hindu,132,,8884
P8885,33,Female,B.Tech MBA,SC,MNC-IT,rural,Hindu,162,,8885
P8886,35,Female,MSC B.Ed,Brahmin,MNC-IT,urban,Hindu,162,,8886
P8887,37,Female,B.Tech,Brahmin,Business,rural,Hindu,132,,8887
P8888,36,Male,MBA,SC,Hospital Nurse,urban,Sikh,132,,8888
P8889,34,Female,B.Tech,Sunni,MNC-IT,rural,Hindu,154,,8889
P8890,34,Female,LLB,Brahmin,20LPA,rural,Hindu,157,,8890
P8891,19,Female,BA,Kayastha,College lecturer,rural,Hindu,162,,8891
P8892,36,Female,BA,Brahmin,MNC-IT,urban,Christian,154,,8892
P8893,38,Male,BA B.Ed,Brahmin,Bank,rural,Muslim,132,,8893
P8894,18,Male,BA,Kayastha,IT,urban,Sikh,162,,8894
P8895,22,Male,BA,Kayastha,IT,rural,Muslim,154,,8895
P8896,32,Female,B.Tech,Brahmin,College lecturer,rural,Hindu,132,,8896
P8897,36,Female,BA,Chatterjee,MNC-IT,urban,Christian,154,,8897
P8898,28,Female,MBA,Sunni,IT,rural,Muslim,154,,8898
P8899,27,Female,BA,Kayastha,IT,rural,Others,157,,8899
P8900,27,Male,MBA,Sunni,Pharma Co B'loe,rural,Hindu,162,,8900
P8901,35,Male,LLB,Kayastha,20LPA,urban,Muslim,157,,8901
P8902,19,Female,BA,OBC,College lecturer,rural,Sikh,154,,8902
P8903,26,Female,BA,Kayastha,MNC-IT,rural,Hindu,132,,8903
P8904,25,Male,B.Tech,SC,Researcg-Scholar-germany,rural,Hindu,157,,8904
P8905,25,Male,MA,OBC,Business,rural,Hindu,152,,8905
P8906,28,Male,BA,Baisya,Business,rural,Muslim,152,,8906
P8907,23,Male,MA,Brahmin,Business,rural,Sikh,162,,8907
P8908,29,Male,MA,General,MNC-IT,urban,Muslim,152,,8908
P8909,20,Male,B.Tech,Sunni,Advocate,rural,Christian,152,,8909
P8910,31,Female,LLB,Brahmin,12LPA,urban,Hindu,152,,8910
P8911,27,Female,MBA,SC,MNC-IT,rural,Muslim,152,,8911
P8912,21,Female,BA,General,MNC-IT,rural,Hindu,152,,8912
P8913,35,Male,LLM,Kayastha,Business,rural,Hindu,132,,8913
P8914,18,Female,BA B.Ed,SC,IT,urban,Hindu,132,,8914
P8915,34,Female,MSC B.Ed,General,15LPA,rural,Muslim,162,,8915
P8916,34,Male,BA,Brahmin,12LPA,rural,Muslim,162,,8916
P8917,33,Female,LLB,Brahmin,Bank,rural,Hindu,132,,8917
P8918,37,Female,MSC B.Ed,SC,IT,rural,Sikh,154,,8918
P8919,29,Male,MA,Baisya,Business,urban,Christian,157,,8919
P8920,33,Male,MSC B.Ed,Kayastha,College lecturer,urban,Sikh,157,,8920
P8921,33,Male,MSC B.Ed,SC,MNC-IT,rural,Hindu,152,,8921
P8922,20,Female,BA,Kayastha,MNC-IT,rural,Hindu,154,,8922
P8923,28,Male,MBA,OBC,Law Firm,rural,Hindu,157,,8923
P8924,31,Male,B.Tech,General,MNC-IT,urban,Hindu,132,,8924
P8925,29,Male,B.Tech,SC,20LPA,rural,Muslim,154,,8925
P8926,25,Male,MBA,General,MNC-IT,rural,Hindu,154,,8926
P8927,29,Male,B.Tech MBA,Brahmin,Business,urban,Hindu,152,,8927
P8928,30,Male,B.Tech,SC,College lecturer,urban,Hindu,154,,8928
P8929,30,Female,B.Tech,General,Researcg-Scholar-germany,rural,Muslim,132,,8929
P8930,33,Male,MA,Baisya,12LPA,urban,Hindu,162,,8930
P8931,37,Female,MBA,General,College lecturer,urban,Muslim,132,,8931
P8932,34,Male,MA B.Ed,General,Business,rural,Hindu,162,,8932
P8933,39,Male,B.Tech,Swarnakar,Bank,rural,Hindu,157,,8933
P8934,20,Male,MBA,SC,Business,rural,Hindu,162,,8934
P8935,35,Male,MA,Brahmin,IT,rural,Christian,157,,8935
P8936,27,Female,LLB,Baisya,Bank,urban,Hindu,152,,8936
P8937,29,Female,MA B.Ed,Brahmin,Researcg-Scholar-germany,urban,Hindu,162,,8937
P8938,35,Male,MA,SC,Bank,urban,Christian,132,,8938
P8939,18,Female,BA,Kayastha,IT,rural,Hindu,162,,8939
P8940,27,Female,BA,Brahmin,Business,rural,Hindu,157,,8940
P8941,27,Male,B.Tech,Brahmin,Hospital Nurse,urban,Hindu,157,,8941
P8942,21,Female,Bcom,Kayastha,Hospital Nurse,urban,Hindu,132,,8942
P8943,39,Male,MA B.Ed,SC,Bank,urban,Hindu,152,,8943
P8944,23,Female,MA B.Ed,Kayastha,Business,rural,Muslim,162,,8944
P8945,35,Female,B.Tech,Kayastha,Bank,urban,Hindu,157,,8945
P8946,18,Female,BA,SC,Business,urban,Hindu,152,,8946
P8947,25,Female,BA,SC,Advocate,rural,Hindu,162,,8947
P8948,20,Female,MSC B.Ed,Kayastha,MNC-IT,rural,Sikh,154,,8948
P8949,38,Male,MA B.Ed,SC,Hospital Nurse,urban,Muslim,152,,8949
P8950,35,Male,LLB,Kayastha,Business,rural,Muslim,162,,8950
P8951,24,Female,BA,OBC,IT,urban,Muslim,132,,8951
P8952,39,Male,MSC B.Ed,OBC,12LPA,rural,Hindu,132,,8952
P8953,19,Female,BSc,General,Business,rural,Hindu,162,,8953
P8954,31,Female,MBA,Brahmin,MNC-IT,urban,Hindu,154,,8954
P8955,28,Female,Bcom,Bhattacharya,Business,urban,Hindu,154,,8955
P8956,37,Male,BA,Brahmin,MNC-IT,rural,Sikh,132,,8956
P8957,32,Male,MA,Brahmin,IT,urban,Hindu,132,,8957
P8958,20,Male,BA,SC,15LPA,urban,Hindu,132,,8958
P8959,34,Female,MBA,Brahmin,IT,urban,Others,154,,8959
P8960,30,Male,MA,Kayastha,MNC-IT,rural,Hindu,152,,8960
P8961,35,Female,MA,SC,Researcg-Scholar-germany,urban,Hindu,132,,8961
P8962,24,Male,MA B.Ed,OBC,12LPA,urban,Hindu,132,,8962
P8963,28,Male,MA B.Ed,Brahmin,Pharma Co B'loe,rural,Hindu,157,,8963
P8964,31,Female,BA,Sadgop,MNC-IT,rural,Hindu,162,,8964
P8965,27,Male,MSC B.Ed,Kayastha,Hospital Nurse,urban,Muslim,157,,8965
P8966,32,Male,B.Tech MBA,Kayastha,MNC-IT,rural,Hindu,152,,8966
P8967,19,Male,B.Tech MBA,Brahmin,Digital Marketting B'lore,urban,Hindu,162,,8967
P8968,27,Male,MSC B.Ed,Brahmin,Hospital Nurse,urban,Hindu,152,,8968
P8969,22,Male,MBA,Baisya,Law Firm,rural,Christian,162,,8969
P8970,34,Female,MBA,General,IT,rural,Hindu,152,,8970
P8971,33,Female,B.Tech,Brahmin,Law Firm,urban,Hindu,162,,8971
P8972,34,Female,MA,OBC,IT,rural,Hindu,152,,8972
P8973,38,Female,MA B.Ed,General,12LPA,rural,Hindu,132,,8973
P8974,39,Female,BA B.Ed,OBC,IT,rural,Muslim,132,,8974
P8975,24,Male,B.Tech,Biswas,IT,urban,Hindu,152,,8975
P8976,28,Female,BSc,General,Bank,rural,Hindu,132,,8976
P8977,29,Male,MSC B.Ed,General,Business,rural,Hindu,157,,8977
P8978,19,Male,MA,General,Advocate,rural,Hindu,162,,8978
P8979,24,Female,MSC B.Ed,Sunni,Researcg-Scholar-germany,rural,Muslim,154,,8979
