PreferenceID,Age,Gender,Education,Caste,Profession,Residence,Religion,Height_cm,Extras,userID
P8743,24,Male,B.Tech,Kayastha,Asst Professor,rural,Hindu,152,,8743
P8744,26,Female,MA B.Ed,Kayastha,Law Firm,urban,Hindu,132,,8744
P8745,29,Female,BA B.Ed,Brahmin,Railway Asst. Engineer,urban,Hindu,162,,8745
P8746,32,Female,IIT,Brahmin,Digital Marketting B'lore,urban,Hindu,154,,8746
P8747,23,Male,MBA,Brahmin,Working IN U.S.,rural,Hindu,154,,8747
P8748,24,Female,LLM,Kayastha,College lecturer,rural,Hindu,154,,8748
P8749,26,Male,IIT,Baisya,M.Teach 14LPA,rural,Hindu,154,,8749
P8750,25,Female,"M.Tech,PHD",Brahmin,Law Firm,urban,Hindu,157,,8750
P8751,25,Male,MBA,Kayastha,Bank Manager,rural,Hindu,154,,8751
P8752,35,Male,B.Tech,Kayastha,College lecturer,urban,Hindu,157,,8752
P8753,37,Female,MBA,Brahmin,Working at TCS,urban,Hindu,132,,8753
P8754,25,Female,B.Tech,Mukherjee,B.Tech 10LPA,urban,Hindu,152,,8754
P8755,22,Female,MSC B.Ed,Brahmin,Asst Professor,rural,Hindu,157,,8755
P8756,36,Female,BSc,Brahmin,Working IN U.S.,rural,Hindu,152,,8756
P8757,30,Male,B.Tech,Kayastha,MNC 9LPA,rural,Hindu,154,,8757
P8758,26,Female,B.Tech,Kayastha,Business,rural,Muslim,152,,8758
P8759,22,Male,MA,Barujibi,IT Engineer(U.K.),urban,Muslim,162,,8759
P8760,22,Female,MBA,Brahmin,Business,urban,Hindu,152,,8760
P8761,18,Male,B.Tech,Brahmin,Govt job,urban,Hindu,152,,8761
P8762,20,Male,B.Tech,Kayastha,IT Engineer(U.K.),urban,Hindu,157,,8762
P8763,37,Male,MA,SC,Business,rural,Hindu,157,,8763
P8764,31,Female,B.Tech,Mahishya,MNC-IT,rural,Hindu,154,,8764
P8765,35,Male,MSC B.Ed,Sunni,MNC-IT,rural,Hindu,152,,8765
P8766,34,Female,PhD,Kayastha,IT Engineer(U.K.),rural,Muslim,154,,8766
P8767,34,Male,IIT,Sadgop,Bank,urban,Hindu,132,,8767
P8768,18,Female,B.Tech,Kayastha,Bank,rural,Hindu,154,,8768
P8769,28,Male,MBA,Pal,Business,rural,Hindu,132,,8769
P8770,38,Male,NIT,Baisya,Business,rural,Hindu,162,,8770
P8771,32,Female,MA,Kayastha,IT Engineer(U.K.),rural,Hindu,154,,8771
P8772,19,Female,MBA,Brahmin,MNC 9LPA,rural,Hindu,162,,8772
P8773,32,Male,MA B.Ed,Brahmin,Working IN U.S.,urban,Hindu,152,,8773
P8774,33,Male,B.Tech,Kayastha,Bank,urban,Hindu,152,,8774
P8775,35,Male,B.Tech MBA,Sadgop,IT,urban,Hindu,162,,8775
P8776,36,Female,B.Tech,Brahmin,B.Tech MBA Pvt 10LPA,urban,Hindu,162,,8776
P8777,31,Male,M.Tech,Kayastha,Railway Asst. Engineer,rural,Hindu,154,,8777
P8778,33,Female,IIT,Kayastha,B.Tech 15LPA,urban,Hindu,132,,8778
P8779,32,Male,MA,Brahmin,Researcg-Scholar-germany,urban,Hindu,154,,8779
P8780,19,Female,MA,Brahmin,Bank,rural,Hindu,157,,8780
P8781,18,Male,B.Tech MBA,Brahmin,Asst Professor,urban,Hindu,132,,8781
P8782,18,Male,IIT,Kayastha,MBA 35LPA,rural,Muslim,132,,8782
P8783,21,Female,MBA,Tili,MNC-IT,rural,Hindu,154,,8783
P8784,21,Male,B.Tech,Brahmin,MBA-10LPA,rural,Hindu,162,,8784
P8785,26,Male,B.Tech,Yadav,IT,urban,Hindu,132,,8785
P8786,25,Male,MBA,Kayastha,Project Manager at IBM-35LPA,urban,Hindu,162,,8786
P8787,29,Male,IIT,Barujibi,Working at TCS,urban,Hindu,152,,8787
P8788,30,Male,BA,Tili,Bank Manager,rural,Hindu,154,,8788
P8789,24,Male,MA B.Ed,Brahmin,IT,urban,Hindu,152,,8789
P8790,33,Female,MSC B.Ed,Baisya,B.Tech 10LPA,urban,Hindu,157,,8790
P8791,38,Male,PhD,Brahmin,Officer in Central Govt.,urban,Hindu,157,,8791
P8792,37,Male,MBA,Brahmin,Asst Professor in Govt College,rural,Hindu,162,,8792
P8793,39,Male,MSC B.Ed,Kayastha,MNC 18LPA,urban,Hindu,154,,8793
P8794,36,Female,MBA,Kayastha,Researcg-Scholar-germany,rural,Sikh,132,,8794
P8795,25,Male,BA,Pal,Railway Asst. Engineer,rural,Hindu,162,,8795
P8796,20,Male,B.Tech,Kayastha,Working IN U.S.,rural,Hindu,154,,8796
P8797,22,Male,NIT,Kayastha,MNC-IT,rural,Hindu,154,,8797
P8798,32,Female,B.Tech,Brahmin,M.Teach 14LPA,urban,Hindu,157,,8798
P8799,30,Male,IIT,Mahishya,Asst Professor in Govt College,urban,Hindu,157,,8799
P8800,26,Male,BA,Brahmin,MNC 18LPA,urban,Hindu,162,,8800
P8801,20,Female,MSC B.Ed,Barujibi,College lecturer,rural,Hindu,132,,8801
P8802,36,Male,BA,Sunni,Officer in Central Govt.,rural,Muslim,152,,8802
P8803,39,Female,MBBS,Kayastha,Govt job,urban,Hindu,132,,8803
P8804,25,Male,MBA,Kayastha,Bank,urban,Hindu,162,,8804
P8805,30,Male,MA B.Ed,Brahmin,B.Tech 10LPA,rural,Hindu,162,,8805
P8806,19,Male,MSC B.Ed,Brahmin,Asst Professor,rural,Hindu,152,,8806
P8807,35,Male,B.Tech MBA,Kayastha,Digital Marketting B'lore,rural,Hindu,132,,8807
P8808,34,Female,B.Tech,Kayastha,Working IN U.S.,urban,Hindu,152,,8808
P8809,19,Male,NIT,Kayastha,Bank,rural,Hindu,132,,8809
P8810,26,Female,"M.SC,PHD",SC,Business,urban,Hindu,157,,8810
P8811,36,Male,M.Tech,Kayastha,Asst Professor in Govt College,urban,Hindu,132,,8811
P8812,22,Female,MBA,Kayastha,Bank Manager,urban,Hindu,132,,8812
P8813,32,Male,MBA,Brahmin,MNC,urban,Hindu,157,,8813
P8814,20,Female,M.Tech,Brahmin,MNC 9LPA,urban,Hindu,162,,8814
P8815,22,Male,B.Tech,Brahmin,Asst Professor in Govt College,urban,Hindu,154,,8815
P8816,34,Female,PhD,Baisya,Business,rural,Hindu,162,,8816
P8817,33,Male,IIT,Sunni,MNC-IT,rural,Hindu,157,,8817
P8818,32,Female,MA B.Ed,Brahmin,Working IN U.S.,urban,Hindu,152,,8818
P8819,19,Male,B.Tech,Brahmin,Law Firm,urban,Hindu,152,,8819
P8820,20,Female,B.Tech MBA,Kayastha,MBA 35LPA,urban,Hindu,132,,8820
P8821,25,Male,BSc,Kayastha,Professor,urban,Sikh,154,,8821
P8822,22,Male,IIT,Kayastha,MBA 35LPA,urban,Hindu,152,,8822
P8823,33,Female,B.Tech,Brahmin,MNC-IT,rural,Hindu,132,,8823
P8824,28,Male,B.Tech MBA,Kayastha,Law Firm,urban,Hindu,154,,8824
P8825,20,Male,M.Tech,Brahmin,Bank,urban,Hindu,152,,8825
P8826,21,Male,MBA,Mahishya,Business,urban,Hindu,157,,8826
P8827,30,Male,MBA,Kayastha,Railway Asst. Engineer,rural,Hindu,132,,8827
P8828,37,Female,B.Tech,General,Asst Professor in Govt College,rural,Hindu,152,,8828
P8829,34,Female,BA B.Ed,SC,B.Tech 10LPA,rural,Hindu,157,,8829
P8830,38,Male,MA B.Ed,Brahmin,Bank,rural,Hindu,157,,8830
P8831,26,Male,MSC B.Ed,Tili,Railway Asst. Engineer,urban,Hindu,157,,8831
P8832,38,Female,M.Tech,Tantybaya,MBA-10LPA,rural,Hindu,157,,8832
P8833,31,Male,MBA,Sunni,Railway Asst. Engineer,rural,Hindu,162,,8833
P8834,18,Female,B.Tech MBA,General,MNC 9LPA,urban,Hindu,152,,8834
P8835,21,Male,B.Tech,Kayastha,Advocate,rural,Hindu,132,,8835
P8836,33,Male,BSc,Kayastha,MNC,urban,Others,157,,8836
P8837,34,Female,BA,Kayastha,B.Tech 15LPA,rural,Hindu,154,,8837
P8838,20,Female,MBA,Kayastha,MNC-IT,rural,Hindu,154,,8838
P8839,37,Female,"M.Tech,PHD",Kayastha,Professor,urban,Hindu,157,,8839
P8840,28,Female,IIT,Kayastha,IT,rural,Hindu,152,,8840
P8841,29,Female,M.Tech,Namasudra,MNC 18LPA,rural,Hindu,154,,8841
P8842,20,Male,"M.Tech,PHD",Brahmin,MNC-IT,urban,Hindu,154,,8842
P8843,35,Female,B.Tech,Kayastha,Officer in Central Govt.,urban,Hindu,152,,8843
P8844,32,Male,B.Tech MBA,Kayastha,Business,urban,Hindu,152,,8844
P8845,18,Male,B.Tech,Kayastha,Railway Asst. Engineer,urban,Hindu,132,,8845
P8846,38,Male,MBBS,Brahmin,Officer in Central Govt.,rural,Hindu,132,,8846
P8847,20,Male,MBA,Kayastha,B.Tech MBA Pvt 10LPA,urban,Hindu,157,,8847
P8848,27,Female,B.Tech,SC,IT,rural,Hindu,132,,8848
P8849,21,Female,B.Tech,Brahmin,Asst Professor,rural,Hindu,152,,8849
P8850,38,Male,MSC B.Ed,Kayastha,College lecturer,urban,Hindu,154,,8850
P8851,34,Male,B.Tech,Kayastha,Asst Professor in Govt College,rural,Hindu,152,,8851
P8852,34,Male,B.Tech,Kayastha,MNC-IT,rural,Hindu,152,,8852
P8853,20,Female,B.Tech,Brahmin,MNC,rural,Sikh,157,,8853
P8854,29,Female,B.Tech MBA,Kayastha,Bank Manager,rural,Hindu,162,,8854
P8855,33,Female,BA,Namasudra,MNC-IT,rural,Hindu,152,,8855
P8856,24,Male,MA,Kayastha,IT,rural,Hindu,154,,8856
P8857,19,Female,B.Tech,Kayastha,MNC,rural,Hindu,162,,8857
P8858,33,Male,IIT,SC,IT,urban,Hindu,152,,8858
P8859,20,Female,B.Tech MBA,Kayastha,Asst Professor in Govt College,rural,Hindu,157,,8859
P8860,27,Female,B.Tech,Kayastha,Business,rural,Hindu,132,,8860
P8861,24,Female,M.Tech,Brahmin,B.Tech MBA Pvt 10LPA,urban,Hindu,154,,8861
P8862,34,Female,MBA,Namasudra,B.Tech 10LPA,urban,Hindu,162,,8862
P8863,33,Female,MA B.Ed,Kayastha,Pharma Co B'loe,urban,Hindu,162,,8863
P8864,39,Female,B.Tech,Namasudra,Business,rural,Hindu,154,,8864
P8865,23,Male,MBA,SC,Business,urban,Hindu,152,,8865
P8866,26,Male,MA,Kayastha,IT,urban,Hindu,152,,8866
P8867,19,Female,MA,Brahmin,Business,rural,Hindu,154,,8867
P8868,36,Male,MA B.Ed,SC,Bank,rural,Hindu,157,,8868
P8869,19,Male,MBA,Kayastha,Asst Professor,urban,Hindu,152,,8869
P8870,19,Male,MBA,Kayastha,MNC-IT,rural,Hindu,157,,8870
P8871,26,Female,M.Tech,Kayastha,MBA-10LPA,rural,Hindu,162,,8871
P8872,33,Female,B.Tech,Kayastha,Business,urban,Hindu,157,,8872
P8873,36,Female,BA,Kayastha,Govt job,urban,Hindu,157,,8873
P8874,26,Male,MSC B.Ed,Brahmin,MBA 12LPA,rural,Hindu,132,,8874
P8875,30,Female,BA,Kayastha,B.Tech MBA Pvt 10LPA,urban,Hindu,132,,8875
P8876,33,Male,M.Tech,Brahmin,Asst Professor,urban,Hindu,162,,8876
P8877,23,Male,LLB,Baisya,B.Tech 10LPA,rural,Hindu,152,,8877
P8878,22,Female,MBA,Brahmin,MNC-IT,rural,Hindu,162,,8878
P8879,28,Female,B.com,Sunni,Asst Professor in Govt College,urban,Muslim,157,,8879
P8880,35,Male,MBA,Kayastha,IT,rural,Hindu,157,,8880
P8881,28,Male,B.Tech MBA,Tili,MBA 12LPA,urban,Hindu,132,,8881
P8882,27,Male,MSC B.Ed,Kayastha,Professor,rural,Hindu,152,,8882
P8883,19,Male,IIT,Brahmin,M.Teach 14LPA,rural,Hindu,152,,8883
P8884,21,Female,MBA,Kayastha,MBA-10LPA,rural,Hindu,154,,8884
P8885,18,Female,B.Tech,Kayastha,Researcg-Scholar-germany,urban,Hindu,154,,8885
P8886,29,Female,MSC B.Ed,Brahmin,College lecturer,rural,Hindu,132,,8886
P8887,38,Female,"M.SC,PHD",Kayastha,B.Tech MBA Pvt 10LPA,rural,Hindu,154,,8887
P8888,24,Male,MSC B.Ed,Namasudra,Bank,urban,Hindu,152,,8888
P8889,34,Female,B.Tech,SC,Business,urban,Hindu,154,,8889
P8890,32,Female,PhD,Kayastha,Advocate,urban,Sikh,154,,8890
P8891,24,Female,B.Tech,Tili,Working at Indian Oil 14LPA,urban,Hindu,132,,8891
P8892,18,Female,MBA,Kayastha,B.Tech MBA Pvt 10LPA,urban,Hindu,152,,8892
P8893,30,Male,MA,Brahmin,MNC-IT,rural,Christian,162,,8893
P8894,19,Male,MBA,SC,Asst Professor,rural,Hindu,152,,8894
P8895,26,Male,"M.Tech,PHD",Yadav,M.Teach 14LPA,rural,Hindu,162,,8895
P8896,38,Female,IIT,Kayastha,Railway Asst. Engineer,urban,Hindu,152,,8896
P8897,39,Female,MA,Brahmin,B.Tech 10LPA,rural,Hindu,152,,8897
P8898,31,Female,MSC B.Ed,Sadgop,Asst Professor in Govt College,urban,Hindu,154,,8898
P8899,27,Female,B.Tech,SC,Project Manager at IBM-35LPA,urban,Hindu,132,,8899
P8900,35,Male,B.Tech MBA,Namasudra,Law Firm,rural,Christian,162,,8900
P8901,24,Male,B.Tech MBA,Kayastha,IT,urban,Hindu,152,,8901
P8902,28,Female,MBA,Kayastha,MBA-10LPA,urban,Hindu,154,,8902
P8903,33,Female,BA,Kayastha,MNC-IT,urban,Hindu,152,,8903
P8904,22,Male,IIT,Baisya,MNC-IT,rural,Hindu,152,,8904
P8905,19,Male,IIT,Namasudra,Researcg-Scholar-germany,rural,Hindu,157,,8905
P8906,28,Male,"M.SC,PHD",Brahmin,M.Teach 14LPA,urban,Hindu,154,,8906
P8907,30,Male,MA B.Ed,Brahmin,MBA 12LPA,urban,Hindu,162,,8907
P8908,20,Male,B.Tech,Banerjee,Advocate,urban,Hindu,152,,8908
P8909,19,Male,MSC B.Ed,Tili,MNC-IT,urban,Hindu,154,,8909
P8910,19,Female,B.Tech,Brahmin,Bank,urban,Hindu,154,,8910
P8911,28,Female,B.Tech,Kayastha,Law Firm,urban,Hindu,132,,8911
P8912,30,Female,BA,Kayastha,Asst Professor in Govt College,urban,Hindu,154,,8912
P8913,22,Male,MA B.Ed,Sadgop,Law Firm,rural,Hindu,152,,8913
P8914,38,Female,NIT,Kayastha,IT,urban,Hindu,152,,8914
P8915,19,Female,MBA,Kayastha,MNC-IT,urban,Hindu,154,,8915
P8916,39,Male,BA,Kayastha,Business,urban,Others,132,,8916
P8917,22,Female,B.Tech,Brahmin,Professor,urban,Hindu,152,,8917
P8918,37,Female,NIT,Kayastha,M.Teach 14LPA,urban,Christian,162,,8918
P8919,19,Male,MA B.Ed,Mahishya,Bank Manager,rural,Hindu,157,,8919
P8920,22,Male,B.Tech MBA,Kayastha,Working at TCS,urban,Hindu,132,,8920
P8921,18,Male,MBA,Kayastha,MNC-IT,urban,Hindu,132,,8921
P8922,32,Female,MA,Brahmin,B.Tech MBA Pvt 10LPA,rural,Hindu,152,,8922
P8923,34,Male,Bcom,Baisya,IT Engineer(U.K.),urban,Hindu,162,,8923
P8924,34,Male,MBA,Kayastha,B.Tech 10LPA,urban,Hindu,132,,8924
P8925,21,Male,IIT,Namasudra,Business,rural,Hindu,132,,8925
P8926,33,Male,BA,Kayastha,M.Teach 14LPA,rural,Muslim,154,,8926
P8927,21,Male,B.Tech,Kayastha,Digital Marketting B'lore,rural,Muslim,132,,8927
P8928,29,Male,LLB,Kayastha,Officer in Central Govt.,rural,Hindu,154,,8928
P8929,29,Female,B.Tech,Brahmin,Project Manager at IBM-35LPA,rural,Hindu,132,,8929
P8930,25,Male,MA,Mahishya,MBA 12LPA,urban,Hindu,162,,8930
P8931,38,Female,B.Tech,Namasudra,Project Manager at IBM-35LPA,rural,Muslim,152,,8931
P8932,31,Male,MSC B.Ed,Kayastha,Bank Manager,rural,Hindu,152,,8932
P8933,30,Male,BSc,Brahmin,Business,urban,Hindu,162,,8933
P8934,21,Male,MA,Kayastha,MNC-IT,rural,Muslim,157,,8934
P8935,33,Male,MBA,Kayastha,Railway Asst. Engineer,urban,Hindu,152,,8935
P8936,22,Female,MBBS,Barujibi,MBA 12LPA,urban,Christian,157,,8936
P8937,34,Female,MSC B.Ed,Sadgop,Bank,urban,Hindu,132,,8937
P8938,27,Male,MSC B.Ed,Brahmin,Business,rural,Hindu,152,,8938
P8939,31,Female,MSC B.Ed,Kayastha,Officer in Central Govt.,urban,Hindu,154,,8939
P8940,34,Female,MBA,Brahmin,Law Firm,rural,Hindu,154,,8940
P8941,39,Male,IIT,Brahmin,B.Tech 15LPA,rural,Hindu,157,,8941
P8942,23,Female,MA B.Ed,Brahmin,MNC 9LPA,urban,Hindu,132,,8942
P8943,37,Male,B.Tech,Kayastha,IT,rural,Muslim,132,,8943
P8944,24,Female,BSc,Brahmin,Working IN U.S.,rural,Christian,162,,8944
P8945,39,Female,BA,Kayastha,MNC-IT,rural,Hindu,162,,8945
P8946,33,Female,B.Tech MBA,Tili,Business,urban,Hindu,132,,8946
P8947,37,Female,MA,Namasudra,Digital Marketting B'lore,rural,Hindu,132,,8947
P8948,25,Female,B.Tech MBA,Kayastha,Advocate,urban,Hindu,162,,8948
P8949,18,Male,"M.Tech,PHD",Baisya,M.Teach 14LPA,rural,Hindu,154,,8949
P8950,23,Male,B.Tech,Mukherjee,Bank Manager,rural,Hindu,157,,8950
P8951,24,Female,"M.Tech,PHD",Kayastha,Asst Professor,urban,Hindu,152,,8951
P8952,39,Male,M.Tech,Kayastha,Working at TCS,urban,Hindu,157,,8952
P8953,39,Female,MSC B.Ed,Brahmin,MBA-10LPA,urban,Muslim,132,,8953
P8954,38,Female,MSC B.Ed,Gandha Banik,Business,rural,Hindu,157,,8954
P8955,19,Female,Bcom,Banerjee,Officer in Central Govt.,rural,Others,132,,8955
P8956,39,Male,LLB,Brahmin,IT Engineer(U.K.),rural,Hindu,132,,8956
P8957,33,Male,BSc,Tili,Working at TCS,urban,Hindu,132,,8957
P8958,22,Male,MBA,Kayastha,Bank,rural,Hindu,157,,8958
P8959,31,Female,MA,Brahmin,IT Engineer(U.K.),rural,Hindu,152,,8959
P8960,28,Male,B.Tech MBA,Brahmin,MNC,urban,Hindu,162,,8960
P8961,26,Female,NIT,Kayastha,IT,urban,Hindu,154,,8961
P8962,18,Male,B.Tech,Brahmin,MNC-IT,urban,Hindu,152,,8962
P8963,27,Male,B.Tech,Brahmin,IT,urban,Hindu,152,,8963
P8964,26,Female,NIT,Sadgop,MBA-10LPA,rural,Hindu,152,,8964
P8965,29,Male,MA B.Ed,Kayastha,Asst Professor,urban,Hindu,162,,8965
P8966,23,Male,B.Tech,Brahmin,MNC-IT,rural,Hindu,162,,8966
P8967,18,Male,MSC B.Ed,Kayastha,MNC-IT,urban,Hindu,132,,8967
P8968,28,Male,B.Tech,Kayastha,Working IN U.S.,urban,Hindu,152,,8968
P8969,30,Male,MA B.Ed,Kayastha,Pharma Co B'loe,rural,Hindu,162,,8969
P8970,30,Female,B.Tech MBA,Kayastha,IT,rural,Hindu,162,,8970
P8971,18,Female,BA B.Ed,Brahmin,Working IN U.S.,urban,Hindu,162,,8971
P8972,30,Female,MSC B.Ed,Sadgop,Business,urban,Hindu,132,,8972
P8973,35,Female,MA B.Ed,Kayastha,Digital Marketting B'lore,rural,Hindu,154,,8973
P8974,20,Female,BA,Kayastha,IT Engineer(U.K.),urban,Hindu,157,,8974
P8975,20,Male,MBA,others,Bank,rural,Christian,162,,8975
P8976,38,Female,B.Tech,Kayastha,Business,rural,Hindu,154,,8976
P8977,38,Male,MSC B.Ed,Kayastha,Bank,urban,Hindu,157,,8977
P8978,20,Male,B.Tech,Sadgop,Pharma Co B'loe,urban,Hindu,132,,8978
P8979,25,Female,B.Tech,Namasudra,Working at TCS,rural,Hindu,132,,8979
P8980,29,Male,B.Tech MBA,Baisya,Digital Marketting B'lore,rural,Hindu,132,,8980
P8981,30,Male,LLM,Brahmin,MBA 12LPA,urban,Hindu,152,,8981
P8982,38,Male,MBA,Kayastha,Researcg-Scholar-germany,urban,Hindu,162,,8982
P8983,33,Female,MA,Kayastha,Bank,urban,Hindu,154,,8983
P8984,24,Male,MA B.Ed,Kayastha,Asst Professor,urban,Hindu,154,,8984
P8985,27,Female,B.Tech,Kayastha,College lecturer,rural,Hindu,157,,8985
P8986,20,Female,MA B.Ed,Brahmin,Working IN U.S.,urban,Hindu,162,,8986
P8987,28,Female,BA,SC,Pharma Co B'loe,rural,Others,162,,8987
P8988,33,Male,MSC B.Ed,Namasudra,Bank,rural,Hindu,152,,8988
P8989,34,Male,MSC B.Ed,Brahmin,MNC 18LPA,urban,Hindu,162,,8989
P8990,22,Male,B.Tech,Kayastha,Working at TCS,urban,Hindu,154,,8990
P8991,21,Female,MA B.Ed,Kayastha,B.Tech MBA Pvt 10LPA,urban,Hindu,152,,8991
P8992,18,Male,MBA,Kayastha,Govt job,urban,Christian,132,,8992
P8993,27,Male,MA,Brahmin,IT,rural,Hindu,132,,8993
P8994,38,Male,NIT,Kayastha,B.Tech 10LPA,rural,Hindu,162,,8994
P8995,22,Male,"M.Tech,PHD",Tantybaya,MBA 35LPA,rural,Muslim,152,,8995
P8996,21,Male,IIT,General,Govt job,rural,Hindu,152,,8996
P8997,37,Male,MBA,Gandha Banik,Advocate,urban,Hindu,152,,8997
P8998,31,Male,B.Tech,Kayastha,Pharma Co B'loe,rural,Hindu,132,,8998
P8999,19,Male,MBA,Mukherjee,MNC,rural,Hindu,154,,8999
P9000,25,Male,M.Tech,Sadgop,B.Tech 15LPA,urban,Hindu,157,,9000
P9001,23,Male,BA,Sunni,Pharma Co B'loe,urban,Hindu,152,,9001
P9002,33,Female,MSC B.Ed,Sadgop,Officer in Central Govt.,urban,Hindu,162,,9002
P9003,29,Male,MBA,Kayastha,Business,rural,Hindu,157,,9003
P9004,22,Male,MBA,Kayastha,IT,urban,Hindu,162,,9004
P9005,25,Female,BA,Kayastha,Bank,urban,Hindu,154,,9005
P9006,39,Male,B.Tech,Brahmin,IT,urban,Hindu,162,,9006
P9007,27,Female,IIT,Kayastha,IT,urban,Hindu,154,,9007
P9008,24,Female,BA,Kayastha,Business,urban,Hindu,132,,9008
P9009,20,Female,IIT,Sadgop,MNC 18LPA,urban,Hindu,157,,9009
P9010,25,Female,B.Tech,Kayastha,IT Engineer(U.K.),rural,Hindu,132,,9010
P9011,31,Female,BA,Brahmin,MNC,rural,Hindu,157,,9011
P9012,35,Female,MA B.Ed,SC,MBA 35LPA,urban,Hindu,154,,9012
P9013,30,Female,IIT,Kayastha,Working at Indian Oil 14LPA,rural,Hindu,154,,9013
P9014,32,Female,PhD,Baisya,Project Manager at IBM-35LPA,rural,Hindu,162,,9014
P9015,27,Male,B.Tech,Brahmin,Bank,rural,Hindu,162,,9015
P9016,36,Female,MBA,Kayastha,IT,rural,Hindu,157,,9016
P9017,23,Female,IIT,Kayastha,MNC-IT,rural,Hindu,132,,9017
P9018,35,Female,MBA,Namasudra,Business,rural,Hindu,152,,9018
P9019,26,Male,MA,Tili,M.Teach 14LPA,urban,Hindu,132,,9019
P9020,35,Male,MSC B.Ed,Kayastha,Business,rural,Hindu,157,,9020
P9021,28,Female,MA B.Ed,Brahmin,College lecturer,urban,Hindu,162,,9021
P9022,35,Female,MA B.Ed,Kayastha,IT,urban,Hindu,152,,9022
P9023,36,Male,B.Tech,Kayastha,Working at TCS,rural,Hindu,152,,9023
P9024,34,Female,M.Tech,Kayastha,Business,rural,Muslim,157,,9024
P9025,34,Female,MBA,Brahmin,Officer in Central Govt.,urban,Hindu,154,,9025
P9026,39,Female,"M.SC,PHD",Brahmin,B.Tech 15LPA,rural,Hindu,162,,9026
P9027,37,Male,MA,Kayastha,B.Tech 15LPA,rural,Hindu,154,,9027
P9028,24,Female,B.com,Brahmin,Bank,urban,Hindu,157,,9028
P9029,23,Male,MSC B.Ed,Kayastha,MNC-IT,rural,Hindu,162,,9029
P9030,24,Male,BA,Kayastha,MBA-10LPA,urban,Muslim,154,,9030
P9031,24,Male,MA B.Ed,Gandha Banik,B.Tech 15LPA,urban,Hindu,154,,9031
P9032,29,Male,M.Tech,Baisya,Business,urban,Hindu,152,,9032
P9033,27,Male,BA,Baisya,MNC,urban,Hindu,152,,9033
P9034,29,Male,B.Tech,Kayastha,Project Manager at IBM-35LPA,rural,Hindu,152,,9034
P9035,35,Female,IIT,Brahmin,Asst Professor,urban,Hindu,154,,9035
P9036,23,Female,MA,Kayastha,MNC-IT,rural,Hindu,162,,9036
P9037,20,Female,MSC B.Ed,Kayastha,MNC-IT,rural,Hindu,154,,9037
P9038,20,Female,Bcom,Kayastha,B.Tech MBA Pvt 10LPA,rural,Hindu,154,,9038
P9039,34,Male,B.Tech,Brahmin,Researcg-Scholar-germany,rural,Hindu,132,,9039
P9040,39,Male,B.Tech,Brahmin,Asst Professor,rural,Hindu,154,,9040
P9041,33,Female,MA,Namasudra,Business,rural,Hindu,132,,9041
P9042,25,Male,B.Tech,Brahmin,Working IN U.S.,urban,Hindu,154,,9042
P9043,28,Male,B.Tech,Brahmin,B.Tech 10LPA,rural,Hindu,162,,9043
P9044,39,Male,B.Tech MBA,Pal,College lecturer,urban,Hindu,154,,9044
P9045,26,Male,B.Tech MBA,Kayastha,Business,rural,Hindu,157,,9045
P9046,39,Male,B.Tech,Kayastha,Researcg-Scholar-germany,rural,Hindu,152,,9046
P9047,31,Female,MA B.Ed,Kayastha,Advocate,rural,Hindu,154,,9047
P9048,34,Male,MSC B.Ed,Brahmin,Working at Indian Oil 14LPA,urban,Hindu,162,,9048
P9049,31,Male,B.Tech MBA,Namasudra,B.Tech 10LPA,urban,Hindu,157,,9049
P9050,31,Female,BSc,Kayastha,Working IN U.S.,rural,Hindu,152,,9050
P9051,32,Male,B.Tech,Brahmin,Bank,rural,Hindu,132,,9051
P9052,26,Male,IIT,Kayastha,MNC 9LPA,urban,Hindu,132,,9052
P9053,36,Female,BA B.Ed,Kayastha,M.Teach 14LPA,rural,Hindu,157,,9053
P9054,22,Female,B.Tech,SC,MNC-IT,urban,Hindu,154,,9054
P9055,29,Male,B.Tech,Brahmin,Digital Marketting B'lore,urban,Hindu,132,,9055
P9056,26,Male,B.Tech,Kayastha,Researcg-Scholar-germany,rural,Hindu,154,,9056
P9057,39,Male,LLB,Mahishya,IT,rural,Hindu,152,,9057
P9058,29,Male,MA,Namasudra,Business,urban,Hindu,157,,9058
P9059,36,Male,BA,Baisya,IT,urban,Hindu,154,,9059
P9060,19,Male,MA,Tantybaya,MNC-IT,urban,Hindu,132,,9060
P9061,33,Male,B.Tech,Brahmin,MNC-IT,rural,Hindu,162,,9061
P9062,23,Female,B.Tech,Namasudra,Business,urban,Hindu,132,,9062
P9063,21,Male,MSC B.Ed,Sunni,MNC-IT,urban,Hindu,157,,9063
P9064,26,Male,B.Tech,Baisya,Bank,rural,Hindu,132,,9064
P9065,26,Male,MBBS,Kayastha,MNC 9LPA,urban,Hindu,152,,9065
P9066,20,Female,B.Tech,Kayastha,Researcg-Scholar-germany,urban,Hindu,152,,9066
P9067,19,Male,B.Tech,Kayastha,Business,rural,Hindu,132,,9067
P9068,26,Male,MA,Kayastha,College lecturer,urban,Hindu,157,,9068
P9069,29,Male,MBA,Brahmin,Business,rural,Hindu,157,,9069
P9070,29,Male,MSC B.Ed,Kayastha,MNC 9LPA,rural,Hindu,154,,9070
P9071,37,Female,MBA,Brahmin,MNC,rural,Hindu,162,,9071
