,Age_at_Marriage,Gender,Education_Level,Caste_Match,Religion,Urban_Rural,Marital_Satisfaction,Divorce_Status,Income_Level,Spouse_Working,Inter-Caste,Inter-Religion
7951,18,Male,Graduate,Different,Muslim,Urban,Low,No,Middle,No,No,No
7952,20,Male,PhD,Same,Hindu,Urban,Medium,Yes,Middle,Yes,No,Yes
7953,36,Male,School,Same,Muslim,Urban,Medium,No,Low,No,No,No
7954,22,Male,School,Different,Hindu,Urban,Medium,No,Middle,Yes,No,No
7955,33,Female,Postgraduate,Same,Hindu,Rural,Medium,No,Middle,No,No,No
7956,39,Female,Postgraduate,Same,Hindu,Rural,Low,No,High,No,No,No
7957,25,Female,School,Same,Muslim,Rural,Medium,No,High,No,No,No
7958,22,Female,School,Same,Hindu,Urban,Medium,No,Middle,Yes,Yes,Yes
7959,29,Female,Graduate,Same,Muslim,Urban,High,No,High,Yes,No,Yes
7960,35,Male,Graduate,Same,Hindu,Rural,Low,No,Middle,No,No,No
7961,31,Female,Postgraduate,Same,Hindu,Rural,Low,No,Low,Yes,Yes,No
7962,31,Female,School,Same,Hindu,Urban,Low,No,Low,No,No,No
7963,24,Female,School,Same,Muslim,Urban,High,Yes,Low,Yes,No,No
7964,36,Female,School,Same,Hindu,Urban,Medium,No,Middle,Yes,No,No
7965,36,Male,School,Different,Muslim,Urban,Medium,No,Middle,No,No,No
7966,29,Female,School,Same,Muslim,Rural,Low,No,Middle,Yes,Yes,No
7967,28,Male,School,Same,Hindu,Urban,Low,Yes,Middle,Yes,No,No
7968,18,Female,School,Different,Muslim,Urban,Medium,No,Middle,No,No,No
7969,21,Male,Graduate,Same,Christian,Urban,High,No,Low,No,No,Yes
7970,24,Female,School,Same,Muslim,Urban,Medium,No,Low,Yes,No,Yes
7971,36,Male,Postgraduate,Different,Hindu,Urban,Medium,No,Middle,Yes,No,No
7972,38,Female,School,Same,Hindu,Urban,High,No,Middle,Yes,Yes,No
7973,31,Female,Postgraduate,Different,Hindu,Urban,Medium,Yes,Middle,No,Yes,Yes
7974,25,Female,Graduate,Different,Sikh,Urban,Medium,No,High,Yes,No,No
7975,21,Female,School,Same,Sikh,Urban,High,Yes,Middle,No,No,No
7976,19,Female,PhD,Same,Christian,Rural,Medium,No,Middle,No,No,No
7977,33,Male,Graduate,Same,Hindu,Urban,Medium,Yes,Middle,Yes,No,No
7978,20,Female,School,Same,Hindu,Urban,Medium,Yes,Low,Yes,No,No
7979,26,Female,School,Same,Muslim,Rural,Medium,No,Low,No,No,No
7980,34,Male,Graduate,Different,Hindu,Urban,Medium,Yes,High,Yes,No,No
7981,29,Male,Graduate,Different,Hindu,Urban,Medium,No,Middle,No,No,No
7982,20,Female,Postgraduate,Same,Muslim,Rural,Medium,No,High,No,No,No
7983,26,Male,Postgraduate,Different,Muslim,Urban,Medium,No,Middle,No,Yes,Yes
7984,30,Female,School,Different,Sikh,Rural,Medium,No,High,No,No,No
7985,26,Male,School,Same,Hindu,Urban,High,No,Low,No,Yes,Yes
7986,23,Male,School,Same,Hindu,Urban,Medium,No,Low,Yes,No,No
7987,19,Male,Postgraduate,Same,Muslim,Urban,Low,No,Low,No,Yes,No
7988,21,Male,Graduate,Different,Hindu,Rural,Low,No,Low,Yes,No,No
7989,36,Female,Graduate,Same,Muslim,Urban,High,No,Middle,Yes,No,No
7990,36,Female,Graduate,Different,Hindu,Urban,Medium,No,Low,No,No,No
7991,36,Female,Graduate,Different,Hindu,Urban,Low,Yes,Middle,Yes,No,No
7992,25,Female,PhD,Different,Hindu,Urban,Medium,No,High,Yes,No,No
7993,35,Female,Graduate,Same,Hindu,Urban,Low,No,Middle,No,No,No
7994,26,Male,School,Different,Muslim,Urban,Medium,No,Middle,Yes,Yes,No
7995,19,Female,Postgraduate,Different,Hindu,Urban,High,Yes,Middle,Yes,No,No
7996,38,Male,Postgraduate,Same,Hindu,Urban,Medium,No,Middle,Yes,No,No
7997,23,Male,PhD,Same,Hindu,Urban,Medium,No,Low,No,Yes,Yes
7998,36,Female,School,Different,Muslim,Urban,Medium,No,High,Yes,Yes,No
7999,32,Female,Graduate,Same,Hindu,Rural,Low,No,Middle,No,No,No
8000,22,Female,Graduate,Same,Muslim,Urban,Medium,No,High,Yes,No,Yes
8001,27,Male,Graduate,Different,Hindu,Rural,High,No,Middle,No,No,No
8002,21,Female,Graduate,Different,Hindu,Rural,High,No,Middle,No,No,No
8003,36,Female,Graduate,Same,Muslim,Urban,Medium,Yes,Middle,Yes,No,Yes
8004,25,Female,School,Same,Muslim,Urban,Low,No,Middle,Yes,No,No
8005,33,Male,Graduate,Same,Hindu,Rural,Medium,No,Middle,No,No,No
8006,27,Female,School,Same,Christian,Urban,Medium,No,Middle,No,Yes,No
8007,37,Male,School,Different,Muslim,Rural,High,No,Low,No,Yes,No
8008,21,Female,School,Same,Hindu,Rural,Low,No,Middle,No,No,No
8009,26,Male,School,Different,Hindu,Urban,Medium,No,High,Yes,No,Yes
8010,35,Male,PhD,Same,Hindu,Urban,High,No,Low,Yes,No,No
8011,29,Male,Graduate,Different,Sikh,Urban,Low,No,Middle,Yes,No,No
8012,29,Female,Postgraduate,Same,Muslim,Urban,Medium,No,Low,No,Yes,No
8013,18,Male,Graduate,Different,Muslim,Rural,Medium,No,Low,No,No,No
8014,35,Male,Graduate,Different,Hindu,Rural,High,No,High,No,No,No
8015,36,Male,Postgraduate,Different,Muslim,Urban,High,No,Middle,Yes,No,No
8016,29,Female,Graduate,Same,Muslim,Urban,High,No,Middle,Yes,No,Yes
8017,34,Female,School,Different,Muslim,Urban,Medium,No,Middle,No,Yes,No
8018,26,Female,Graduate,Same,Hindu,Urban,Medium,No,Low,Yes,Yes,No
8019,22,Female,Graduate,Same,Hindu,Rural,Medium,No,Middle,Yes,No,No
8020,26,Male,School,Different,Others,Urban,Medium,No,High,No,Yes,No
8021,24,Male,School,Same,Others,Urban,Medium,Yes,Middle,No,No,No
8022,22,Female,Graduate,Same,Muslim,Urban,High,No,Low,No,No,No
8023,38,Female,School,Different,Hindu,Urban,Medium,No,High,No,No,Yes
8024,21,Male,Postgraduate,Same,Hindu,Urban,High,No,Middle,No,Yes,Yes
8025,22,Male,School,Same,Hindu,Rural,Low,No,Low,Yes,No,No
8026,20,Male,PhD,Same,Hindu,Rural,Medium,No,High,Yes,No,No
8027,24,Male,School,Different,Hindu,Urban,High,No,Middle,Yes,Yes,No
8028,27,Female,Graduate,Different,Hindu,Urban,Medium,No,Middle,No,No,Yes
8029,31,Male,School,Different,Christian,Rural,Medium,No,Middle,Yes,No,No
8030,36,Female,PhD,Same,Muslim,Urban,Low,No,Low,Yes,No,No
8031,25,Female,School,Different,Sikh,Urban,Low,No,Low,No,No,No
8032,23,Male,School,Same,Hindu,Rural,Medium,No,Middle,No,No,No
8033,18,Male,School,Different,Sikh,Urban,High,No,Middle,Yes,Yes,Yes
8034,36,Female,Postgraduate,Different,Hindu,Urban,Medium,No,Middle,No,No,No
8035,25,Male,School,Same,Hindu,Urban,High,No,High,Yes,No,No
8036,38,Male,Graduate,Same,Hindu,Urban,Medium,No,Middle,No,No,Yes
8037,21,Female,School,Different,Christian,Urban,Medium,No,Middle,Yes,No,Yes
8038,25,Male,School,Same,Christian,Urban,Medium,No,Middle,Yes,No,No
8039,21,Male,Postgraduate,Same,Hindu,Urban,Medium,No,Middle,Yes,Yes,No
8040,35,Male,Graduate,Different,Hindu,Rural,Medium,No,Middle,No,No,No
8041,39,Male,School,Same,Hindu,Rural,Low,No,Middle,No,No,No
8042,18,Male,School,Same,Hindu,Urban,High,No,Low,Yes,Yes,No
8043,32,Male,School,Same,Hindu,Rural,High,No,High,Yes,No,No
8044,34,Male,School,Same,Muslim,Rural,Low,No,Low,Yes,Yes,No
8045,18,Female,PhD,Different,Hindu,Rural,Low,Yes,Low,Yes,No,No
8046,27,Male,Graduate,Same,Hindu,Rural,High,No,High,No,Yes,No
8047,28,Female,Graduate,Same,Hindu,Urban,Medium,No,Middle,No,No,No
8048,39,Female,School,Same,Christian,Urban,Medium,No,Low,Yes,No,No
8049,35,Female,Graduate,Same,Hindu,Urban,Medium,No,Low,Yes,No,Yes
8050,25,Male,Graduate,Same,Christian,Urban,Medium,No,Low,No,Yes,No
8051,26,Male,School,Different,Hindu,Urban,Medium,No,Middle,No,No,No
8052,23,Female,Graduate,Different,Christian,Urban,Medium,No,Low,Yes,Yes,Yes
8053,38,Male,PhD,Same,Hindu,Urban,High,No,Middle,Yes,Yes,No
8054,31,Male,Graduate,Different,Hindu,Urban,High,No,Middle,Yes,No,Yes
8055,38,Female,Graduate,Same,Hindu,Rural,High,No,Middle,No,Yes,No
8056,36,Female,Postgraduate,Same,Hindu,Rural,Medium,No,High,No,Yes,Yes
8057,27,Male,Postgraduate,Same,Hindu,Urban,High,No,High,Yes,No,No
8058,36,Female,Graduate,Different,Hindu,Rural,Medium,No,Low,No,No,No
8059,26,Female,Graduate,Same,Hindu,Urban,Medium,No,Middle,Yes,No,No
8060,35,Female,Graduate,Same,Hindu,Urban,Medium,No,Low,No,No,Yes
8061,38,Male,PhD,Same,Sikh,Rural,Medium,No,Middle,No,No,Yes
8062,31,Female,Graduate,Different,Hindu,Rural,High,No,Middle,No,No,Yes
8063,34,Female,Graduate,Same,Hindu,Urban,Low,No,Middle,No,No,No
8064,23,Female,School,Same,Others,Rural,High,No,Middle,Yes,No,No
8065,39,Male,Graduate,Different,Hindu,Urban,Low,No,Low,Yes,Yes,No
8066,19,Male,Graduate,Same,Muslim,Urban,Medium,No,Middle,No,No,No
8067,23,Female,Graduate,Different,Hindu,Urban,Medium,No,High,No,Yes,Yes
8068,33,Female,PhD,Same,Christian,Urban,High,No,Middle,Yes,No,No
8069,28,Female,Graduate,Same,Hindu,Rural,Medium,No,Middle,Yes,Yes,No
8070,29,Female,Graduate,Same,Hindu,Urban,Medium,No,Low,Yes,No,No
8071,37,Female,School,Different,Hindu,Urban,Low,No,High,Yes,No,No
8072,30,Male,Graduate,Same,Hindu,Rural,Medium,No,Middle,No,No,No
8073,39,Female,School,Same,Hindu,Urban,Medium,No,Low,No,No,No
8074,37,Female,Graduate,Same,Muslim,Rural,Low,No,Middle,No,No,No
8075,27,Female,Graduate,Different,Hindu,Rural,High,No,Middle,Yes,No,Yes
8076,34,Male,Graduate,Same,Hindu,Urban,High,No,High,No,No,Yes
8077,34,Male,Postgraduate,Same,Hindu,Rural,Medium,No,High,Yes,No,No
8078,29,Female,School,Same,Hindu,Urban,Medium,No,Middle,No,No,No
8079,25,Male,Postgraduate,Same,Muslim,Urban,Medium,No,High,No,No,No
8080,29,Male,Postgraduate,Different,Sikh,Urban,High,No,Middle,No,Yes,No
8081,18,Male,PhD,Same,Christian,Urban,Medium,No,High,No,Yes,No
8082,35,Female,School,Different,Hindu,Rural,High,No,High,No,No,No
8083,28,Male,School,Same,Hindu,Urban,Low,No,Middle,Yes,Yes,No
8084,25,Male,Postgraduate,Same,Hindu,Urban,High,No,Low,Yes,Yes,No
8085,28,Female,PhD,Same,Hindu,Rural,Medium,No,Low,Yes,Yes,No
8086,29,Female,Postgraduate,Different,Hindu,Rural,Medium,No,Low,Yes,No,No
8087,25,Female,Graduate,Same,Others,Rural,Medium,No,Middle,No,No,Yes
8088,38,Male,Graduate,Same,Hindu,Urban,Medium,No,Low,Yes,No,No
8089,33,Female,School,Same,Hindu,Urban,Medium,No,Low,Yes,Yes,No
8090,30,Female,School,Same,Hindu,Urban,Medium,No,Low,No,Yes,No
8091,35,Male,School,Same,Hindu,Rural,Medium,No,Middle,No,Yes,No
8092,27,Female,PhD,Same,Hindu,Rural,Medium,No,Middle,Yes,No,Yes
8093,37,Female,Postgraduate,Same,Hindu,Urban,Medium,No,High,Yes,No,No
8094,32,Male,Postgraduate,Same,Hindu,Urban,Medium,No,High,Yes,No,No
8095,32,Male,Graduate,Different,Muslim,Urban,Medium,No,Middle,No,No,No
8096,30,Female,Graduate,Same,Muslim,Rural,Medium,No,Low,Yes,Yes,No
8097,35,Male,School,Different,Hindu,Urban,High,No,Middle,Yes,No,No
8098,30,Female,School,Different,Sikh,Rural,Low,No,Middle,No,Yes,No
8099,32,Male,School,Different,Hindu,Urban,Medium,No,Low,No,No,No
8100,36,Female,PhD,Different,Hindu,Rural,Low,No,Middle,Yes,No,No
8101,30,Female,Postgraduate,Different,Hindu,Urban,Medium,Yes,Middle,Yes,No,No
8102,38,Male,Postgraduate,Same,Sikh,Urban,Medium,No,Middle,Yes,No,No
8103,22,Female,School,Same,Hindu,Rural,Medium,No,Middle,No,Yes,No
8104,23,Male,Graduate,Same,Hindu,Rural,Medium,Yes,Middle,No,No,No
8105,18,Female,PhD,Different,Christian,Urban,Medium,No,Middle,Yes,Yes,No
8106,35,Male,Graduate,Same,Hindu,Urban,High,No,High,No,No,No
8107,29,Female,Postgraduate,Same,Hindu,Urban,High,No,Middle,No,Yes,No
8108,34,Female,Graduate,Same,Hindu,Urban,High,No,Middle,Yes,Yes,No
8109,23,Female,School,Same,Christian,Urban,Medium,No,Low,Yes,No,No
8110,21,Male,Graduate,Same,Others,Urban,Medium,No,High,Yes,No,Yes
8111,22,Male,Graduate,Same,Others,Rural,High,No,High,Yes,Yes,No
8112,22,Female,Graduate,Same,Hindu,Urban,Medium,No,Middle,Yes,No,No
8113,39,Male,Postgraduate,Different,Hindu,Rural,Low,No,High,No,No,No
8114,35,Female,School,Same,Hindu,Rural,Medium,No,Middle,Yes,No,No
8115,18,Female,School,Same,Hindu,Rural,Low,No,Low,No,Yes,No
8116,26,Male,Graduate,Same,Hindu,Urban,Medium,No,Low,Yes,Yes,No
8117,18,Male,School,Same,Hindu,Urban,Low,Yes,Middle,No,Yes,No
8118,31,Female,Graduate,Different,Hindu,Rural,Medium,No,Low,No,No,Yes
8119,29,Male,Graduate,Same,Hindu,Urban,Medium,No,Low,Yes,Yes,No
8120,25,Female,Postgraduate,Different,Hindu,Urban,Medium,No,Low,Yes,No,No
8121,25,Male,Graduate,Different,Hindu,Rural,High,No,Middle,No,Yes,Yes
8122,35,Male,Graduate,Same,Muslim,Urban,Low,No,Low,Yes,No,No
8123,20,Male,Postgraduate,Same,Hindu,Rural,Medium,No,Middle,Yes,Yes,No
8124,35,Male,PhD,Different,Hindu,Urban,Low,No,Middle,Yes,No,No
8125,23,Female,School,Same,Hindu,Rural,Medium,No,Low,No,No,No
8126,23,Male,School,Different,Hindu,Urban,Medium,No,High,Yes,No,No
8127,24,Male,Graduate,Same,Hindu,Urban,Medium,No,Low,No,No,No
8128,34,Male,PhD,Same,Hindu,Rural,Medium,No,Middle,No,No,No
8129,30,Female,Graduate,Same,Hindu,Rural,Low,No,Middle,No,No,No
8130,37,Female,PhD,Same,Sikh,Urban,Low,No,Middle,Yes,Yes,No
8131,32,Female,PhD,Same,Muslim,Urban,Medium,No,Middle,Yes,No,No
8132,21,Female,PhD,Same,Hindu,Urban,Low,No,High,Yes,Yes,Yes
8133,26,Male,Graduate,Different,Hindu,Urban,Medium,No,Low,No,Yes,No
8134,20,Female,Graduate,Same,Muslim,Urban,Medium,No,Low,Yes,No,No
8135,39,Female,School,Different,Hindu,Urban,Low,No,Low,No,No,No
8136,22,Male,Graduate,Same,Sikh,Rural,Medium,No,Middle,Yes,No,No
8137,37,Male,Postgraduate,Same,Others,Urban,Medium,No,High,Yes,Yes,No
8138,39,Female,Graduate,Same,Muslim,Urban,Medium,No,Middle,Yes,Yes,Yes
8139,24,Female,Postgraduate,Same,Hindu,Rural,Medium,No,Low,Yes,No,No
8140,30,Female,School,Same,Muslim,Urban,High,No,Low,Yes,Yes,No
8141,38,Female,Postgraduate,Same,Hindu,Urban,High,No,Middle,No,Yes,No
8142,30,Male,School,Same,Hindu,Urban,Medium,No,Low,Yes,No,No
8143,35,Female,Postgraduate,Same,Muslim,Rural,Medium,Yes,High,Yes,No,No
8144,37,Male,Graduate,Same,Hindu,Rural,Medium,No,Low,Yes,No,Yes
8145,20,Female,Graduate,Different,Hindu,Urban,Medium,Yes,Low,No,Yes,No
8146,34,Female,Graduate,Different,Hindu,Rural,Low,Yes,High,No,Yes,No
8147,36,Female,Postgraduate,Same,Christian,Urban,Medium,No,Middle,Yes,Yes,No
8148,32,Male,Graduate,Different,Hindu,Urban,High,No,Low,No,No,No
8149,29,Female,Graduate,Same,Hindu,Rural,High,No,Low,Yes,No,Yes
8150,28,Female,School,Same,Hindu,Urban,High,No,Low,Yes,No,No
8151,32,Female,School,Same,Hindu,Urban,Medium,Yes,Low,No,No,No
8152,26,Female,School,Different,Muslim,Urban,Medium,No,Low,Yes,Yes,Yes
8153,23,Female,School,Same,Hindu,Urban,Medium,Yes,Middle,No,No,Yes
8154,26,Male,Graduate,Same,Hindu,Urban,Medium,No,High,No,No,Yes
8155,28,Male,School,Different,Hindu,Rural,Medium,No,High,Yes,No,No
8156,38,Male,School,Same,Muslim,Urban,High,No,High,Yes,Yes,No
8157,36,Female,Graduate,Different,Hindu,Urban,Medium,No,Middle,Yes,No,No
8158,19,Male,Postgraduate,Same,Christian,Rural,Medium,No,Middle,No,Yes,No
8159,31,Male,School,Same,Hindu,Urban,Medium,No,Middle,Yes,No,No
8160,31,Male,School,Same,Hindu,Urban,Medium,No,High,No,Yes,No
8161,29,Male,Graduate,Same,Others,Rural,Medium,No,Low,No,Yes,No
8162,39,Female,Graduate,Same,Christian,Urban,High,No,Middle,Yes,Yes,No
8163,34,Male,Graduate,Same,Hindu,Urban,Medium,No,High,Yes,No,Yes
8164,27,Female,PhD,Different,Hindu,Urban,High,Yes,Low,Yes,No,No
8165,24,Female,Graduate,Same,Muslim,Rural,Medium,No,Low,No,No,No
8166,37,Female,PhD,Same,Muslim,Urban,Medium,No,High,No,No,No
8167,34,Male,Postgraduate,Same,Muslim,Urban,Low,Yes,Middle,Yes,No,No
8168,23,Female,Graduate,Same,Muslim,Urban,Low,No,Low,Yes,No,No
8169,32,Male,School,Same,Muslim,Rural,High,No,Middle,Yes,No,No
8170,39,Male,Graduate,Same,Muslim,Urban,Low,No,Low,Yes,No,No
8171,39,Female,Graduate,Same,Hindu,Rural,Medium,No,Low,Yes,No,No
8172,34,Female,School,Different,Hindu,Urban,Medium,No,Middle,No,No,No
8173,34,Female,Graduate,Different,Hindu,Rural,Medium,No,Low,Yes,Yes,No
8174,33,Female,School,Same,Muslim,Urban,Low,No,Middle,Yes,Yes,Yes
8175,30,Male,Postgraduate,Same,Muslim,Urban,Low,No,Low,Yes,No,No
8176,33,Male,Postgraduate,Same,Hindu,Rural,Low,No,Low,No,No,No
8177,19,Male,School,Same,Hindu,Urban,Medium,No,Low,No,No,No
8178,30,Female,Graduate,Different,Hindu,Urban,High,No,Low,No,No,No
8179,21,Female,PhD,Same,Hindu,Rural,High,No,Low,No,No,Yes
8180,29,Female,School,Same,Others,Rural,Low,No,Low,No,No,No
8181,20,Female,Graduate,Same,Sikh,Urban,Low,No,Middle,Yes,No,Yes
8182,28,Male,Graduate,Same,Hindu,Rural,Medium,Yes,Low,No,No,Yes
8183,30,Male,Postgraduate,Different,Christian,Rural,Medium,No,Low,Yes,No,No
8184,36,Male,Graduate,Different,Christian,Rural,High,No,Middle,Yes,Yes,No
8185,38,Female,Postgraduate,Same,Sikh,Urban,Medium,No,Middle,No,No,No
8186,19,Male,School,Same,Hindu,Urban,Low,Yes,Middle,Yes,No,No
8187,33,Male,Postgraduate,Different,Others,Rural,Medium,No,High,Yes,No,No
8188,27,Male,Graduate,Same,Hindu,Urban,Low,No,High,Yes,No,No
8189,37,Female,School,Same,Others,Urban,Medium,No,Low,Yes,No,Yes
8190,36,Male,Postgraduate,Same,Muslim,Rural,Medium,No,High,No,No,Yes
8191,33,Female,School,Same,Hindu,Urban,High,No,High,Yes,No,No
8192,34,Male,Graduate,Same,Hindu,Urban,Medium,No,Low,No,No,No
8193,23,Female,Graduate,Different,Muslim,Rural,Medium,Yes,Middle,Yes,No,Yes
8194,34,Male,Postgraduate,Different,Muslim,Urban,Medium,No,Low,Yes,No,No
8195,18,Female,Postgraduate,Same,Hindu,Urban,Medium,No,Middle,Yes,No,No
8196,37,Male,Graduate,Same,Hindu,Rural,Medium,No,Low,Yes,Yes,No
8197,25,Female,School,Same,Hindu,Urban,Medium,No,Middle,No,No,No
8198,28,Female,PhD,Same,Muslim,Rural,High,No,Low,Yes,No,No
8199,36,Female,Postgraduate,Same,Hindu,Rural,Medium,No,Middle,No,Yes,No
8200,34,Male,Graduate,Same,Hindu,Urban,Medium,No,High,Yes,No,No
8201,23,Female,Graduate,Same,Muslim,Rural,Medium,No,Middle,No,No,No
8202,21,Male,Postgraduate,Same,Muslim,Rural,Medium,No,High,Yes,Yes,No
8203,36,Male,Graduate,Different,Hindu,Rural,Medium,No,Low,No,No,Yes
8204,32,Male,Postgraduate,Same,Hindu,Rural,Medium,Yes,Low,Yes,No,No
8205,29,Male,Graduate,Same,Hindu,Urban,High,Yes,High,No,No,No
8206,21,Female,Postgraduate,Different,Hindu,Urban,Medium,No,Middle,No,No,No
8207,28,Male,School,Same,Christian,Urban,High,No,Middle,Yes,Yes,No
8208,35,Female,Postgraduate,Same,Hindu,Urban,High,Yes,Middle,Yes,Yes,No
8209,38,Male,Postgraduate,Same,Hindu,Urban,High,No,High,No,No,Yes
8210,35,Male,School,Same,Muslim,Urban,Medium,Yes,Low,No,No,Yes
8211,19,Female,School,Same,Muslim,Urban,Medium,No,Low,No,No,No
8212,34,Male,Graduate,Same,Others,Urban,Medium,No,Low,No,Yes,No
8213,34,Female,Postgraduate,Same,Muslim,Urban,Medium,No,Low,No,No,No
8214,32,Female,Postgraduate,Same,Hindu,Urban,Medium,No,High,Yes,No,No
8215,27,Female,School,Same,Sikh,Urban,Low,No,Low,Yes,No,Yes
8216,39,Female,Postgraduate,Same,Muslim,Urban,Medium,No,Middle,No,No,No
8217,20,Female,School,Same,Hindu,Urban,Low,No,Middle,No,No,No
8218,34,Male,Graduate,Same,Christian,Urban,Low,No,Middle,No,No,No
8219,36,Male,Postgraduate,Different,Hindu,Rural,Medium,No,Low,Yes,No,No
8220,36,Female,School,Different,Christian,Urban,Low,No,Middle,No,No,No
8221,19,Male,School,Same,Christian,Urban,High,Yes,Middle,No,Yes,Yes
8222,24,Male,School,Same,Muslim,Urban,High,No,High,No,Yes,No
8223,28,Female,Graduate,Same,Hindu,Rural,High,No,High,No,No,Yes
8224,28,Male,Graduate,Same,Muslim,Rural,Low,No,Middle,Yes,Yes,No
8225,23,Female,Graduate,Same,Muslim,Urban,Medium,No,Low,No,No,No
8226,36,Female,Graduate,Different,Hindu,Rural,High,No,Low,No,Yes,Yes
8227,31,Female,School,Same,Muslim,Urban,Medium,Yes,High,Yes,No,No
8228,22,Male,School,Same,Muslim,Rural,High,No,Low,No,No,No
8229,18,Female,Graduate,Different,Muslim,Urban,Medium,No,Low,No,No,No
8230,28,Male,Postgraduate,Same,Hindu,Urban,Medium,No,Middle,Yes,No,Yes
8231,34,Male,Graduate,Same,Others,Urban,High,No,Low,No,Yes,No
8232,18,Female,Graduate,Different,Others,Urban,High,No,High,No,Yes,Yes
8233,24,Female,Postgraduate,Same,Hindu,Urban,Medium,No,Low,Yes,Yes,No
8234,30,Male,School,Same,Hindu,Rural,Medium,No,High,No,No,No
8235,19,Male,PhD,Same,Others,Rural,Medium,No,Low,Yes,No,Yes
8236,22,Male,Graduate,Different,Hindu,Rural,Medium,No,Low,No,No,No
8237,18,Female,Graduate,Different,Hindu,Rural,Low,No,High,Yes,No,No
8238,29,Male,Postgraduate,Same,Hindu,Urban,Medium,No,High,Yes,No,No
8239,23,Male,Postgraduate,Same,Hindu,Urban,Low,No,Middle,Yes,No,No
8240,23,Female,Graduate,Same,Hindu,Urban,High,No,High,Yes,No,No
8241,38,Female,PhD,Same,Hindu,Urban,Medium,No,Low,Yes,No,No
8242,26,Male,Graduate,Same,Christian,Rural,Medium,No,Middle,Yes,No,No
8243,20,Female,School,Different,Muslim,Rural,Medium,No,Middle,No,Yes,Yes
8244,35,Female,PhD,Different,Muslim,Urban,High,No,Low,No,No,No
8245,36,Female,School,Same,Christian,Urban,Medium,No,Low,No,No,No
8246,34,Male,Graduate,Different,Hindu,Urban,Low,Yes,High,No,No,No
8247,19,Female,Postgraduate,Same,Hindu,Rural,High,No,High,No,Yes,No
8248,31,Male,PhD,Different,Hindu,Rural,Medium,No,Low,Yes,No,No
8249,39,Female,Graduate,Same,Hindu,Urban,Low,No,Middle,No,No,No
8250,21,Female,Postgraduate,Same,Hindu,Rural,Medium,No,Middle,No,Yes,No
8251,21,Female,Graduate,Different,Muslim,Urban,High,No,Low,Yes,No,Yes
8252,26,Male,Graduate,Same,Muslim,Urban,High,No,Low,Yes,No,No
8253,31,Female,Postgraduate,Different,Hindu,Urban,Medium,No,High,Yes,Yes,No
8254,18,Male,Postgraduate,Same,Muslim,Urban,Medium,No,Middle,Yes,Yes,No
8255,32,Male,Graduate,Same,Hindu,Urban,High,No,Middle,No,No,No
8256,34,Female,PhD,Different,Hindu,Rural,Medium,No,Middle,No,No,No
8257,28,Male,Graduate,Same,Hindu,Urban,High,No,Middle,Yes,No,Yes
8258,25,Female,Graduate,Different,Hindu,Urban,Medium,No,Middle,Yes,No,No
8259,39,Male,Graduate,Same,Hindu,Urban,Medium,No,Middle,Yes,No,No
8260,30,Female,Postgraduate,Same,Hindu,Urban,Medium,No,Low,No,Yes,No
8261,19,Male,Graduate,Different,Hindu,Urban,Medium,No,Low,No,No,No
8262,34,Male,Graduate,Same,Muslim,Urban,Low,No,High,No,Yes,No
8263,24,Female,School,Same,Christian,Rural,Medium,No,Middle,No,No,No
8264,21,Male,Graduate,Same,Hindu,Urban,High,No,Middle,Yes,No,No
8265,29,Female,Graduate,Same,Hindu,Urban,Low,No,Middle,No,No,No
8266,37,Female,School,Same,Hindu,Rural,High,No,Middle,Yes,No,No
8267,37,Male,Graduate,Same,Christian,Rural,Medium,No,High,No,No,No
8268,29,Male,Graduate,Same,Hindu,Urban,Medium,No,Low,Yes,Yes,Yes
8269,37,Female,School,Same,Hindu,Rural,High,No,Middle,Yes,No,Yes
8270,38,Male,School,Different,Hindu,Urban,Medium,No,High,No,No,No
8271,37,Female,Graduate,Same,Sikh,Rural,Medium,No,Low,Yes,No,No
8272,34,Male,Graduate,Same,Muslim,Rural,High,No,Low,No,No,No
8273,24,Male,School,Same,Hindu,Rural,High,No,Middle,No,No,No
8274,21,Male,Graduate,Same,Hindu,Rural,Medium,No,Middle,Yes,No,No
8275,23,Female,Postgraduate,Same,Muslim,Rural,High,No,Middle,Yes,No,No
8276,30,Female,Postgraduate,Same,Others,Rural,Medium,No,Middle,Yes,Yes,No
8277,26,Female,Postgraduate,Same,Muslim,Urban,Medium,No,Middle,No,Yes,Yes
8278,39,Male,Graduate,Same,Hindu,Urban,Medium,No,Low,Yes,No,Yes
8279,19,Female,School,Same,Christian,Rural,High,No,Middle,No,Yes,No
8280,34,Female,PhD,Same,Hindu,Rural,Medium,No,Low,No,No,No
8281,28,Female,Graduate,Different,Hindu,Rural,High,No,Low,Yes,Yes,No
8282,20,Female,School,Different,Others,Urban,Medium,No,Low,No,No,Yes
8283,21,Female,School,Same,Muslim,Urban,Medium,No,Middle,No,Yes,Yes
8284,29,Male,School,Same,Hindu,Urban,High,No,High,No,No,Yes
8285,35,Female,Graduate,Same,Hindu,Rural,Medium,No,Middle,Yes,Yes,Yes
8286,33,Female,Postgraduate,Same,Hindu,Rural,High,No,Middle,Yes,No,No
8287,30,Male,Postgraduate,Different,Hindu,Rural,High,No,Low,No,No,No
8288,31,Male,School,Different,Hindu,Urban,Medium,No,Middle,No,Yes,No
